HEADER 
n 1000
p 50
b 2
/HEADER 
3,3
3.05569,19.1746
3.17939,34.6209
3.35226,69.7498
3.58516,25.9641
3.62214,31.8496
3.69232,68.0698
3.7659,45.2391
3.85231,57.1308
3.90192,26.2101
4.10565,5.46573
4.19653,21.3067
4.22286,52.4606
4.27246,23.818
4.30313,43.7875
4.31149,68.9766
4.31423,12.1636
4.47214,45.7167
4.68424,11.139
4.72658,24.6952
4.78236,11.4242
4.84887,8.41415
4.84916,65.7523
4.97842,57.0795
5.27626,6.24737
5.31367,36.2557
5.47637,7.34377
5.50275,52.1062
5.58722,22.7367
5.59637,16.8656
5.59699,5.39076
5.62052,60.4537
5.63311,25.1239
5.75722,47.3108
5.80404,25.9823
5.86127,56.0435
5.96003,69.2988
6.09556,13.5439
6.11043,25.0533
6.12433,13.5771
6.23415,28.1322
6.33026,71.6155
6.36521,24.5887
6.36718,3.82337
6.38864,32.4722
6.42926,43.3073
6.45647,11.765
6.53301,53.5852
6.6592,63.6913
6.68491,70.177
6.73844,49.2562
6.7649,48.8024
6.78971,56.2629
6.86646,53.2261
6.98053,19.1208
7.00313,16.2112
7.0214,24.7824
7.1746,11.5506
7.24657,73.1479
7.26389,26.7098
7.3984,54.9851
7.40795,26.5183
7.42573,65.2749
7.49034,5.70239
7.49343,24.1241
7.65465,8.46318
7.76375,58.0804
7.77311,38.4954
7.917,31.4699
7.97079,38.6047
7.97151,7.51506
7.97327,34.8802
8.06615,57.5429
8.17175,29.1555
8.21879,68.722
8.23795,15.7372
8.45265,62.9653
8.47455,8.64709
8.51075,40.8146
8.57271,70.8548
8.78134,6.347
8.82029,50.8723
8.87965,15.2661
8.94011,69.4606
9.05914,16.7127
9.08926,53.5549
9.1146,73.8245
9.19896,55.1457
9.22031,69.1676
9.25343,58.931
9.57056,59.2901
9.64688,5.27315
9.69101,35.327
9.83055,66.8526
9.84195,72.2157
9.95881,19.461
10.0273,23.2112
10.0353,50.558
10.1286,43.3375
10.1848,51.7863
10.2664,5.50829
10.2861,10.9303
10.3458,7.36543
10.4592,73.782
10.5836,68.584
10.7032,64.3213
11.03,52.6019
11.0986,17.3279
11.1541,21.2551
11.2355,10.9638
11.4181,71.8572
11.6005,61.1525
11.6735,59.6598
11.7064,39.9819
11.7498,43.1248
11.8065,13.7485
11.8624,14.2605
12.0786,4.27271
12.1748,34.7753
